Date,fmagx
1985-10-21,0.0
1985-10-22,0.0037037037037035425
1985-10-23,0.005535055350553542
1985-10-24,0.0
1985-10-25,-0.003669724770642313
1985-10-28,0.0
1985-10-29,0.009208103130755152
1985-10-30,0.007299270072992581
1985-10-31,0.0018115942028986698
1985-11-01,0.009041591320072317
1985-11-04,-0.0017921146953404632
1985-11-05,0.008976660682226134
1985-11-06,0.005338078291815096
1985-11-07,0.001769911504424737
1985-11-08,0.008833922261484162
1985-11-11,0.010507880910682887
1985-11-12,0.006932409012131657
1985-11-13,-0.0034423407917383297
1985-11-14,0.005181347150259086
1985-11-15,0.0
1985-11-18,0.0034364261168384758
1985-11-19,0.001712328767123239
1985-11-20,0.0017094017094019254
1985-11-21,0.010238907849829282
1985-11-22,0.0050675675675675436
1985-11-25,-0.005042016806722782
1985-11-26,0.0016891891891892552
1985-11-27,0.008431703204047292
1985-11-29,0.0033444816053511683
1985-12-02,-0.0050000000000000044
1985-12-03,-0.0016750418760468344
1985-12-04,0.01342281879194629
1985-12-05,0.0016556291390728006
1985-12-06,-0.006611570247933907
1985-12-09,0.0033277870216306127
1985-12-10,0.0033167495854062867
1985-12-11,0.013223140495867813
1985-12-12,0.004893964110929794
1985-12-13,0.012987012987013102
1985-12-16,0.009615384615384581
1985-12-17,-0.006349206349206327
1985-12-18,-0.004792332268370503
1985-12-19,-0.0016051364365972098
1985-12-20,0.001607717041800738
1985-12-23,-0.006420545746388395
1985-12-24,-0.003231017770597866
1985-12-26,0.0016207455429497752
1985-12-27,0.009708737864077666
1985-12-30,0.0064102564102563875
1985-12-31,0.004777070063694211
1986-01-02,-0.0015847860538826808
1986-01-03,0.006349206349206327
1986-01-06,0.001577287066246047
1986-01-07,0.018897637795275646
1986-01-08,-0.01081916537867067
1986-01-09,-0.01562500000000011
1986-01-10,-0.0015873015873015817
1986-01-13,0.0031796502384737746
1986-01-14,0.0
1986-01-15,0.01109350237717921
1986-01-16,0.006269592476489061
1986-01-17,0.0015576323987538387
1986-01-20,-0.0062208398133748455
1986-01-21,-0.00312989045383405
1986-01-22,-0.007849293563579218
1986-01-23,-0.0015822784810127777
1986-01-24,0.014263074484944571
1986-01-27,0.0078125
1986-01-28,0.010852713178294504
1986-01-29,0.004601226993865115
1986-01-30,-0.003053435114503733
1986-01-31,0.004594180704440953
1986-02-03,0.007621951219512368
1986-02-04,0.001512859304084735
1986-02-05,0.0030211480362536403
1986-02-06,0.004518072289156683
1986-02-07,0.004497751124437732
1986-02-10,0.010447761194029681
1986-02-11,0.004431314623338345
1986-02-12,0.004411764705882337
1986-02-13,0.007320644216691097
1986-02-14,0.007267441860465018
1986-02-18,0.01443001443001446
1986-02-19,-0.002844950213371278
1986-02-20,0.005706134094151327
1986-02-21,0.009929078014184523
1986-02-24,0.001404494382022392
1986-02-25,-0.0014025245441794398
1986-02-26,0.004213483146067398
1986-02-27,0.00839160839160824
1986-02-28,0.004160887656033285
1986-03-03,-0.002762430939226568
1986-03-04,0.006925207756232732
1986-03-05,-0.005502063273727487
1986-03-06,0.006915629322268302
1986-03-07,0.0027472527472527375
1986-03-10,0.004109589041095818
1986-03-11,0.012278308321964415
1986-03-12,0.005390835579514919
1986-03-13,0.0013404825737264314
1986-03-14,0.009370816599732379
1986-03-17,-0.0053050397877983935
1986-03-18,0.005333333333333412
1986-03-19,0.0013262599469496816
1986-03-20,0.007947019867549754
1986-03-21,-0.0013140604467806183
1986-03-24,-0.003947368421052588
1986-03-25,-0.003963011889035695
1986-03-26,0.010610079575596787
1986-03-27,0.01049868766404205
1986-03-31,0.0025974025974024872
1986-04-01,-0.006476683937823857
1986-04-02,-0.003911342894393766
1986-04-03,-0.005235602094240788
1986-04-04,-0.010526315789473717
1986-04-07,-0.005319148936170137
1986-04-08,0.017379679144384985
1986-04-09,0.0026281208935610145
1986-04-10,0.013106159895150737
1986-04-11,0.0
1986-04-14,0.0077619663648123005
1986-04-15,-0.0012836970474967568
1986-04-16,0.01670951156812328
1986-04-17,0.007585335018963191
1986-04-18,0.0037641154328733606
1986-04-21,0.00374999999999992
1986-04-22,-0.0037359900373598043
1986-04-23,-0.006249999999999978
1986-04-24,-0.0012578616352201255
1986-04-25,0.0
1986-04-28,0.0
1986-04-29,-0.007556675062972307
1986-04-30,-0.015228426395939132
1986-05-01,-0.005154639175257714
1986-05-02,0.002590673575129543
1986-05-05,0.010335917312661591
1986-05-06,0.0012787723785165905
1986-05-07,-0.003831417624521105
1986-05-08,0.002564102564102555
1986-05-09,0.002557544757033181
1986-05-12,-0.07397959183673475
1986-05-13,-0.004132231404958553
1986-05-14,0.0027662517289073207
1986-05-15,-0.0096551724137931
1986-05-16,-0.0069637883008356605
1986-05-19,0.0014025245441795509
1986-05-20,0.004201680672268893
1986-05-21,0.0
1986-05-22,0.012552301255230214
1986-05-23,0.00688705234159781
1986-05-27,0.012311901504788114
1986-05-28,0.008108108108108025
1986-05-29,-0.0013404825737265424
1986-05-30,-0.0013422818791946067
1986-06-02,-0.005376344086021501
1986-06-03,0.0013513513513512265
1986-06-04,-0.004048582995951455
1986-06-05,0.004065040650406582
1986-06-06,0.0013495276653170407
1986-06-09,-0.016172506738544534
1986-06-10,-0.004109589041095929
1986-06-11,0.005502063273727709
1986-06-12,0.002735978112175186
1986-06-13,0.012278308321964415
1986-06-16,0.0013477088948787852
1986-06-17,-0.0053835800807536804
1986-06-18,-0.0013531799729363803
1986-06-19,0.0013550135501354532
1986-06-20,0.004059539918809252
1986-06-23,0.0
1986-06-24,0.008086253369272267
1986-06-25,0.009358288770053402
1986-06-26,0.0
1986-06-27,0.003973509933774766
1986-06-30,0.003957783641161061
1986-07-01,0.003942181340341522
1986-07-02,0.005235602094240788
1986-07-03,0.0013020833333334814
1986-07-07,-0.0273081924577373
1986-07-08,-0.020053475935828957
1986-07-09,0.008185538881309684
1986-07-10,0.0
1986-07-11,0.0
1986-07-14,-0.014884979702300294
1986-07-15,-0.013736263736263798
1986-07-16,0.00417827298050133
1986-07-17,0.00554785020804438
1986-07-18,-0.0013793103448275223
1986-07-21,-0.002762430939226568
1986-07-22,0.0027700831024930483
1986-07-23,0.0027624309392264568
1986-07-24,-0.0027548209366390353
1986-07-25,0.004143646408839796
1986-07-28,-0.012379642365887178
1986-07-29,-0.0069637883008356605
1986-07-30,-0.0014025245441794398
1986-07-31,-0.001404494382022392
1986-08-01,-0.0042194092827004814
1986-08-04,-0.008474576271186529
1986-08-05,0.008547008547008517
1986-08-06,-0.0028248587570621764
1986-08-07,0.0014164305949009304
1986-08-08,0.0028288543140027045
1986-08-11,0.016925246826516194
1986-08-12,0.015256588072122046
1986-08-13,0.012295081967213184
1986-08-14,0.004048582995951344
1986-08-15,0.0013440860215052641
1986-08-18,0.0013422818791946067
1986-08-19,-0.0013404825737265424
1986-08-20,0.009395973154362247
1986-08-21,0.0013297872340425343
1986-08-22,0.0013280212483399723
1986-08-25,-0.007957559681697535
1986-08-26,0.009358288770053402
1986-08-27,0.0013245033112583293
1986-08-28,-0.001322751322751281
1986-08-29,0.0013245033112583293
1986-09-02,-0.01058201058201047
1986-09-03,-0.0013368983957220415
1986-09-04,0.009370816599732379
1986-09-05,-0.011936339522546358
1986-09-08,-0.016107382550335614
1986-09-09,-0.0027285129604366354
1986-09-10,-0.004103967168262557
1986-09-11,-0.05769230769230771
1986-09-12,0.0
1986-09-15,0.002915451895043608
1986-09-16,-0.007267441860465129
1986-09-17,0.005856515373352966
1986-09-18,0.0029112081513826826
1986-09-19,0.0
1986-09-22,0.010159651669085612
1986-09-23,0.005747126436781658
1986-09-24,0.004285714285714226
1986-09-25,-0.012802275960170695
1986-09-26,-0.0014409221902018654
1986-09-29,-0.008658008658008587
1986-09-30,0.00727802037845704
1986-10-01,0.010115606936416333
1986-10-02,0.0014306151645206988
1986-10-03,0.0
1986-10-06,0.0028571428571428914
1986-10-07,-0.0014245014245013454
1986-10-08,0.005706134094151327
1986-10-09,0.0
1986-10-10,0.0
1986-10-13,0.0014184397163119478
1986-10-14,0.0
1986-10-15,0.00708215297450443
1986-10-16,0.00421940928270037
1986-10-17,-0.0014005602240896309
1986-10-20,-0.008415147265077083
1986-10-21,-0.0014144271570014633
1986-10-22,0.0014164305949009304
1986-10-23,0.00990099009900991
1986-10-24,-0.0014005602240896309
1986-10-27,0.0014025245441795509
1986-10-28,0.0028011204481792618
1986-10-29,0.008379888268156277
1986-10-30,0.008310249307479367
1986-10-31,0.0
1986-11-03,0.006868131868131844
1986-11-04,0.0013642564802183177
1986-11-05,0.0027247956403271267
1986-11-06,-0.0013586956521740579
1986-11-07,-0.0013605442176870541
1986-11-10,-0.0013623978201634523
1986-11-11,0.0013642564802183177
1986-11-12,0.0
1986-11-13,-0.010899182561307952
1986-11-14,0.0027548209366392573
1986-11-17,-0.005494505494505475
1986-11-18,-0.017955801104972413
1986-11-19,-0.002812939521800395
1986-11-20,0.01128349788434413
1986-11-21,0.01115760111576014
1986-11-24,0.006896551724137945
1986-11-25,0.00273972602739736
1986-11-26,0.002732240437158362
1986-11-28,0.0027247956403271267
1986-12-01,-0.0027173913043478937
1986-12-02,0.012261580381471404
1986-12-03,0.006729475100942128
1986-12-04,0.0
1986-12-05,-0.006684491978609763
1986-12-08,-0.004037685060565233
1986-12-09,-0.004054054054054124
1986-12-10,0.0027137042062415073
1986-12-11,-0.005412719891745632
1986-12-12,-0.0054421768707483276
1986-12-15,-0.002735978112175075
1986-12-16,0.005486968449931462
1986-12-17,-0.00545702592087316
1986-12-18,-0.002743484224965731
1986-12-19,0.008253094910591452
1986-12-22,-0.0027285129604366354
1986-12-23,-0.008207934336525224
1986-12-24,0.0055172413793103114
1986-12-26,0.00274348422496562
1986-12-29,-0.0068399452804377425
1986-12-30,-0.004132231404958553
1986-12-31,0.0027662517289073207
1987-01-02,0.015172413793103523
1987-01-05,0.029891304347825942
1987-01-06,0.0
1987-01-07,0.01187335092348274
1987-01-08,0.009126466753585527
1987-01-09,0.0051679586563306845
1987-01-12,0.007712082262210762
1987-01-13,0.0012755102040815647
1987-01-14,0.01146496815286624
1987-01-15,0.00881612090680095
1987-01-16,-0.0037453183520598232
1987-01-19,0.007518796992481036
1987-01-20,0.0
1987-01-21,-0.004975124378109319
1987-01-22,0.01750000000000007
1987-01-23,-0.0073710073710073765
1987-01-26,-0.007425742574257432
1987-01-27,0.01371571072319222
1987-01-28,0.007380073800737907
1987-01-29,0.0
1987-01-30,0.0
1987-02-02,0.014652014652014822
1987-02-03,0.0036101083032489267
1987-02-04,0.010791366906474753
1987-02-05,0.007117437722419906
1987-02-06,0.0011778563015312216
1987-02-09,-0.005882352941176561
1987-02-10,-0.009467455621301801
1987-02-11,0.009557945041815952
1987-02-12,0.0011834319526629056
1987-02-13,0.011820330969267046
1987-02-17,0.01869158878504673
1987-02-18,0.0034403669724769603
1987-02-19,0.0011428571428571122
1987-02-20,0.0011415525114155667
1987-02-23,-0.007981755986317007
1987-02-24,0.0045977011494253706
1987-02-25,0.006864988558352492
1987-02-26,-0.002272727272727426
1987-02-27,0.002277904328018332
1987-03-02,-0.001136363636363824
1987-03-03,0.0022753128555177415
1987-03-04,0.012485811577752415
1987-03-05,0.0067264573991032695
1987-03-06,-0.00111358574610243
1987-03-09,-0.006688963210702448
1987-03-10,0.007856341189674598
1987-03-11,0.0
1987-03-12,0.00111358574610243
1987-03-13,0.0
1987-03-16,-0.008898776418242549
1987-03-17,0.0
1987-03-18,0.0
1987-03-19,0.013468013468013407
1987-03-20,0.0022148394241419123
1987-03-23,0.007734806629834168
1987-03-24,0.00328947368421062
1987-03-25,0.0
1987-03-26,-0.0021857923497267118
1987-03-27,0.0021905805038333614
1987-03-30,-0.013114754098360715
1987-03-31,-0.021040974529346612
1987-04-01,0.007918552036199067
1987-04-02,-0.0033670033670032407
1987-04-03,0.007882882882882747
1987-04-06,0.016759776536312998
1987-04-07,-0.005494505494505364
1987-04-08,-0.0011049723756907381
1987-04-09,-0.011061946902654829
1987-04-10,-0.004474272930648726
1987-04-13,-0.020224719101123556
1987-04-14,-0.026376146788990917
1987-04-15,0.014134275618374437
1987-04-16,0.0
1987-04-20,0.004645760743321903
1987-04-21,0.01387283236994219
1987-04-22,-0.007981755986317007
1987-04-23,-0.0022988505747125743
1987-04-24,-0.01497695852534553
1987-04-27,0.0
1987-04-28,0.0011695906432749315
1987-04-29,0.009345794392523477
1987-04-30,0.0127314814814814
1987-05-01,0.005714285714285783
1987-05-04,0.0
1987-05-05,0.01477272727272716
1987-05-06,0.0
1987-05-07,0.002239641657334701
1987-05-08,-0.0011173184357541333
1987-05-11,-0.005592841163310824
1987-05-12,-0.0022497187851520106
1987-05-13,0.0022547914317927464
1987-05-14,0.0022497187851517886
1987-05-15,-0.017957351290684653
1987-05-18,-0.00914285714285712
1987-05-19,-0.019607843137254943
1987-05-20,-0.007058823529411784
1987-05-21,0.007109004739336511
1987-05-22,0.004705882352941115
1987-05-26,0.01756440281030458
1987-05-27,0.0
1987-05-28,0.004602991944764101
1987-05-29,0.0034364261168384758
1987-06-01,0.0022831050228309113
1987-06-02,-0.005694760820045386
1987-06-03,0.012600229095074411
1987-06-04,0.00452488687782826
1987-06-05,-0.0011261261261262812
1987-06-08,0.00901916572717032
1987-06-09,0.004469273743016755
1987-06-10,0.0011123470522802492
1987-06-11,0.0033333333333331883
1987-06-12,0.007751937984496138
1987-06-15,0.00659340659340657
1987-06-16,0.0032751091703056012
1987-06-17,0.0010881392818280489
1987-06-18,0.0
1987-06-19,0.0021739130434783593
1987-06-22,0.00433839479392617
1987-06-23,-0.002159827213822796
1987-06-24,-0.0032467532467531646
1987-06-25,0.004343105320304019
1987-06-26,-0.00324324324324321
1987-06-29,-0.002169197396963307
1987-06-30,-0.008695652173913104
1987-07-01,-0.002192982456140302
1987-07-02,0.007692307692307665
1987-07-06,0.0
1987-07-07,0.007633587786259666
1987-07-08,0.0021645021645020357
1987-07-09,0.001079913606911509
1987-07-10,0.003236245954692629
1987-07-13,0.0
1987-07-14,0.010752688172043001
1987-07-15,0.0
1987-07-16,0.008510638297872353
1987-07-17,0.0031645569620253333
1987-07-20,-0.008412197686645695
1987-07-21,-0.008483563096500557
1987-07-22,0.0
1987-07-23,-0.004278074866310044
1987-07-24,0.0032223415682062218
1987-07-27,0.0010706638115631772
1987-07-28,0.004278074866310266
1987-07-29,0.009584664536741228
1987-07-30,0.00843881856540074
1987-07-31,0.0010460251046024993
1987-08-03,-0.0052246603970742544
1987-08-04,-0.0021008403361344463
1987-08-05,0.007368421052631691
1987-08-06,0.007314524555903867
1987-08-07,0.004149377593360981
1987-08-10,0.012396694214876103
1987-08-11,0.012244897959183598
1987-08-12,0.0010080645161290036
1987-08-13,0.007049345417925457
1987-08-14,0.0009999999999998899
1987-08-17,-0.0009990009990009652
1987-08-18,-0.014000000000000012
1987-08-19,0.0020283975659229903
1987-08-20,0.012145748987854255
1987-08-21,0.007000000000000117
1987-08-24,0.0
1987-08-25,0.003972194637537063
1987-08-26,-0.001978239366963397
1987-08-27,-0.007928642220019877
1987-08-28,-0.009990009990009985
1987-08-31,0.005045408678103103
1987-09-01,-0.012048192771084487
1987-09-02,-0.008130081300813052
1987-09-03,-0.0051229508196720674
1987-09-04,-0.008238928939237944
1987-09-08,-0.01661474558670817
1987-09-09,0.0031678986272438703
1987-09-10,0.012631578947368327
1987-09-11,0.012474012474012586
1987-09-14,0.0030800821355234653
1987-09-15,-0.011258955987717423
1987-09-16,-0.006211180124223614
1987-09-17,0.0
1987-09-18,0.0
1987-09-21,-0.012499999999999956
1987-09-22,0.01371308016877637
1987-09-23,0.009365244536940764
1987-09-24,-0.0020618556701030855
1987-09-25,-0.0020661157024792765
1987-09-28,0.006211180124223725
1987-09-29,-0.004115226337448652
1987-09-30,0.0030991735537191367
1987-10-01,0.015447991761070812
1987-10-02,0.005070993914807476
1987-10-05,0.0020181634712410634
1987-10-06,-0.019133937562940573
1987-10-07,-0.007186858316221789
1987-10-08,-0.013443640124095269
1987-10-09,-0.007337526205450584
1987-10-12,-0.011615628299894487
1987-10-13,0.011752136752136932
1987-10-14,0.0
1987-10-15,-0.04540654699049651
1987-10-16,-0.044247787610619316
1987-10-19,-0.17708333333333337
1987-10-20,-0.01828410689170179
1987-10-21,0.08595988538681953
1987-10-22,-0.05013192612137207
1987-10-23,-0.011111111111111072
1987-10-26,-0.0898876404494382
1987-10-27,0.015432098765431945
1987-10-28,-0.0075987841945288626
1987-10-29,0.05359877488514542
1987-10-30,0.04651162790697683
1987-11-02,0.012499999999999956
1987-11-03,-0.024691358024691357
1987-11-04,-0.007032348804500765
1987-11-05,0.022662889518413554
1987-11-06,-0.008310249307479145
1987-11-09,-0.026536312849162025
1987-11-10,-0.020086083213773254
1987-11-11,0.01024890190336758
1987-11-12,0.02608695652173898
1987-11-13,-0.007062146892655385
1987-11-16,0.002844950213371167
1987-11-17,-0.015602836879432536
1987-11-18,0.007204610951008661
1987-11-19,-0.01716738197424894
1987-11-20,0.0
1987-11-23,0.004366812227074357
1987-11-24,0.018840579710144967
1987-11-25,-0.002844950213371278
1987-11-27,-0.00998573466476449
1987-11-30,-0.04034582132564846
1987-12-01,0.0045045045045044585
1987-12-02,0.004484304932735439
1987-12-03,-0.028273809523809423
1987-12-04,-0.013782542113323082
1987-12-07,0.01552795031055898
1987-12-08,0.022935779816513735
1987-12-09,0.01943198804185342
1987-12-10,0.0
1987-12-11,-0.008797653958944385
1987-12-14,0.026627218934911268
1987-12-15,0.008645533141210304
1987-12-16,0.021428571428571574
1987-12-17,-0.008391608391608463
1987-12-18,0.023977433004231274
1987-12-21,0.008264462809917328
1987-12-22,-0.001366120218579292
1987-12-23,0.015047879616963078
1987-12-24,0.0
1987-12-28,-0.02425876010781669
1987-12-29,-0.0055248618784530246
1987-12-30,0.01388888888888884
1987-12-31,0.0
1988-01-04,0.03013698630136985
1988-01-05,0.0146276595744681
1988-01-06,0.003931847968545288
1988-01-07,0.005221932114882533
1988-01-08,-0.05064935064935072
1988-01-11,0.00547195622435015
1988-01-12,-0.01224489795918371
1988-01-13,0.0
1988-01-14,0.0027548209366392573
1988-01-15,0.02335164835164827
1988-01-18,0.0026845637583892135
1988-01-19,-0.0053547523427041055
1988-01-20,-0.024226110363391617
1988-01-21,0.0041379310344829
1988-01-22,0.01098901098901095
1988-01-25,0.013586956521739024
1988-01-26,-0.00536193029490617
1988-01-27,0.0
1988-01-28,0.0121293800539084
1988-01-29,0.010652463382157196
1988-02-01,-0.0013175230566534468
1988-02-02,0.0013192612137202797
1988-02-03,-0.00922266139657446
1988-02-04,0.0013297872340425343
1988-02-05,-0.0026560424966800555
1988-02-08,-0.0066577896138482195
1988-02-09,0.006702412868632601
1988-02-10,0.018641810918775148
1988-02-11,0.002614379084967311
1988-02-12,0.006518904823989535
1988-02-16,0.006476683937823857
1988-02-17,0.0
1988-02-18,-0.0038610038610037423
1988-02-19,0.010335917312661591
1988-02-22,0.011508951406649537
1988-02-23,0.0012642225031604948
1988-02-24,0.002525252525252597
1988-02-25,-0.0037783375314861534
1988-02-26,0.0025284450063209896
1988-02-29,0.01513240857503173
1988-03-01,0.0
1988-03-02,0.006211180124223503
1988-03-03,0.0037037037037037646
1988-03-04,0.0
1988-03-07,0.002460024600245969
1988-03-08,0.007361963190184007
1988-03-09,0.0024360535931788885
1988-03-10,-0.015795868772782606
1988-03-11,0.0012345679012344402
1988-03-14,0.0036991368680643344
1988-03-15,0.0
1988-03-16,0.006142506142505999
1988-03-17,0.009768009768009733
1988-03-18,0.0012091898428052694
1988-03-21,-0.008454106280193052
1988-03-22,0.0036540803897684437
1988-03-23,0.0024271844660193054
1988-03-24,-0.016949152542372947
1988-03-25,-0.013546798029556606
1988-03-28,-0.004993757802746579
1988-03-29,0.008782936010037545
1988-03-30,-0.003731343283582045
1988-03-31,0.0024968789013732895
1988-04-04,-0.0062266500622664145
1988-04-05,0.005012531328320691
1988-04-06,0.021197007481296826
1988-04-07,0.003663003663003872
1988-04-08,0.012165450121654375
1988-04-11,0.004807692307692291
1988-04-12,0.004784688995215447
1988-04-13,0.0
1988-04-14,-0.03333333333333344
1988-04-15,-0.003694581280788145
1988-04-18,0.0012360939431397266
1988-04-19,0.0
1988-04-20,-0.006172839506172756
1988-04-21,-0.001242236024844967
1988-04-22,0.007462686567164312
1988-04-25,0.007407407407407529
1988-04-26,0.006127450980392135
1988-04-27,0.0012180267965895553
1988-04-28,-0.0024330900243311193
1988-04-29,-0.003658536585365746
1988-05-02,0.001223990208078396
1988-05-03,0.006112469437652868
1988-05-04,-0.0036452004860269005
1988-05-05,-0.004878048780487698
1988-05-06,-0.004901960784313819
1988-05-09,-0.007389162561576179
1988-05-10,0.001240694789081953
1988-05-11,-0.01734820322180919
1988-05-12,0.0050441361916770955
1988-05-13,0.008782936010037545
1988-05-16,0.006218905472636926
1988-05-17,-0.006180469715698522
1988-05-18,-0.01741293532338295
1988-05-19,0.0
1988-05-20,0.0012658227848101333
1988-05-23,-0.007585335018963413
1988-05-24,0.008917197452229297
1988-05-25,0.0037878787878788955
1988-05-26,0.0037735849056603765
1988-05-27,-0.003759398496240629
1988-05-31,0.02515723270440251
1988-06-01,0.01840490797546024
1988-06-02,-0.002409638554217053
1988-06-03,0.006038647342995196
1988-06-06,0.004801920768307211
1988-06-07,-0.0035842293906809264
1988-06-08,0.01918465227817756
